code,carac,description,month,year,value_uss,quantity_kg
30562,import,"Cod Gadus morhua, Gadus ogac, Gadus macrocephalus, salted or in brine only (excl. fillets)",6,2017,2341794,328375
30313,import,"Salmão-do-atlântico e salmão-do-danúbio, frozen",6,2017,845138,139189
30475,import,"Fillet of hake from alasca(theragra chalcogramma),froze",6,2017,4280324,1969530
30381,import,Dogfish and other sharks,6,2017,769674,545302
30441,import,Fillets of salmons of pacific and danube,6,2017,784772,68741
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",6,2017,1868347,492200
30473,import,"Fillets of saithe (pollachius virens), frozen",6,2017,603833,180518
30499,import,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",6,2017,451969,95471
30489,import,"Other fish fillets, frozen",6,2017,2719912,889824
30551,import,"Dried cod Gadus morhua, Gadus ogac, Gadus macrocephalus, whether or not salted, not smoked (excl. fillets)",6,2017,308371,42125
30553,import,"Fish of families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae except cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), dried, even salted, but not smoked",6,2017,440031,119750
30752,import,"Octopus (Octopus spp.), frozen",6,2017,504113,70284
30389,import,"Other fish, excluding livers and roes",6,2017,250805,145825
30488,import,"Fillets of dogfish and other sharks, and rays fillets (Rajidae), frozen",6,2017,188138,80134
30354,import,"Cavalinhas, frozen",6,2017,621364,945720
30722,import,"Vieiras (Scallops), including the North American one, and other mollusks of the genres Pecten, Chlamys or Placopecten, frozen",6,2017,185420,6000
30389,import,"Other fish, excluding livers and roes",6,2017,225778,177720
30312,import,"Other Pacific salmon, frozen",6,2017,588191,134495
30487,import,"Tuna steaks, frozen",6,2017,41193,5000
30471,import,"Fillets of cods from atlantic,pacific,greenland, frozen",6,2017,562330,98762
30314,import,"Trout (Salmo trutta, Oncorhynchus mykiss, etc..), Frozen",6,2017,15438,2260
30541,import,"Pacific salmon Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus, Atlantic salmon Salmo salar and Danube salmon Hucho hucho, smoked, incl. fillets",6,2017,41119,1450
30366,import,"merluzas e abroteas (merluccius ,urophycis ),congeladas",6,2017,120979,73600
30389,import,"Other fish, excluding livers and roes",6,2017,69727,32220
30389,import,"Other fish, excluding livers and roes",6,2017,132420,92300
30391,import,"Livers and male gonads, frozen",6,2017,220472,11640
30389,import,"Other fish, excluding livers and roes",6,2017,45921,28360
30235,import,Fresh or chilled bluefin tunas Thunnus thynnus,6,2017,19998,882
30365,import,"saithe (pollachius virens), congelado",6,2017,79405,15072
30119,import,Other live ornamental fish,6,2017,20351,1194
30381,import,Dogfish and other sharks,6,2017,24170,20600
30890,import,"Other aquatic invertebrates (excluding crustaceans and molluscs), dried, frozen, etc.",6,2017,5883,373
30111,import,Freshwater ornamental fish,6,2017,4611,460
30214,import,"Atlantic salmon and danube salmon, fresh or chilled",5,2017,47523559,5958800
30353,import,"Sardines, frozen",5,2017,5207869,7544026
30474,import,"Fillets of hake and abrotea, frozen",5,2017,7018276,2376852
30462,import,"Catfish fillet(Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp.), frozen",5,2017,10674713,4681890
30743,import,"Lulas and sépias, frozen",5,2017,2700374,852411
30363,import,"bacalhau-do-atlantico e bacalhau-do-pacifico, congelado",5,2017,1197050,149008
30489,import,"Other fish fillets, frozen",5,2017,2257783,890347
30481,import,"Fillets of pacific, atlantic and danube salmon, frozen",5,2017,2661536,300138
30381,import,Dogfish and other sharks,5,2017,1721488,854279
30562,import,"Cod Gadus morhua, Gadus ogac, Gadus macrocephalus, salted or in brine only (excl. fillets)",5,2017,996643,157750
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",5,2017,645018,164200
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",5,2017,2195335,660500
30441,import,Fillets of salmons of pacific and danube,5,2017,929121,77750
30313,import,"Salmão-do-atlântico e salmão-do-danúbio, frozen",5,2017,1893988,292380
30389,import,"Other fish, excluding livers and roes",5,2017,312450,106738
30475,import,"Fillet of hake from alasca(theragra chalcogramma),froze",5,2017,3096369,1381050
30752,import,"Octopus (Octopus spp.), frozen",5,2017,263708,33343
30499,import,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",5,2017,502117,89810
30553,import,"Fish of families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae except cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), dried, even salted, but not smoked",5,2017,257002,70000
30381,import,Dogfish and other sharks,5,2017,1027708,852852
30471,import,"Fillets of cods from atlantic,pacific,greenland, frozen",5,2017,601621,89100
30312,import,"Other Pacific salmon, frozen",5,2017,312905,63562
30473,import,"Fillets of saithe (pollachius virens), frozen",5,2017,937426,294732
30389,import,"Other fish, excluding livers and roes",5,2017,295820,230640
30488,import,"Fillets of dogfish and other sharks, and rays fillets (Rajidae), frozen",5,2017,171886,73860
30722,import,"Vieiras (Scallops), including the North American one, and other mollusks of the genres Pecten, Chlamys or Placopecten, frozen",5,2017,176417,6206
30365,import,"saithe (pollachius virens), congelado",5,2017,106664,18032
30235,import,Fresh or chilled bluefin tunas Thunnus thynnus,5,2017,27313,1233
30389,import,"Other fish, excluding livers and roes",5,2017,104895,77600
30354,import,"Cavalinhas, frozen",5,2017,234760,338200
30369,import,"Other specific fish families, except livers, eggs and semen",5,2017,79460,51120
30366,import,"merluzas e abroteas (merluccius ,urophycis ),congeladas",5,2017,192980,77237
30389,import,"Other fish, excluding livers and roes",5,2017,36984,15665
30119,import,Other live ornamental fish,5,2017,12192,995
30389,import,"Other fish, excluding livers and roes",5,2017,56952,34560
30381,import,Dogfish and other sharks,5,2017,13882,5544
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",5,2017,8764,414
30890,import,"Other aquatic invertebrates (excluding crustaceans and molluscs), dried, frozen, etc.",5,2017,6268,584
30111,import,Freshwater ornamental fish,5,2017,13889,312
30214,import,"Atlantic salmon and danube salmon, fresh or chilled",4,2017,43967922,5422594
30462,import,"Catfish fillet(Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp.), frozen",4,2017,9983707,4595779
30353,import,"Sardines, frozen",4,2017,4936539,7166294
30474,import,"Fillets of hake and abrotea, frozen",4,2017,7199479,2429619
30743,import,"Lulas and sépias, frozen",4,2017,2825340,1034111
30363,import,"bacalhau-do-atlantico e bacalhau-do-pacifico, congelado",4,2017,2632212,278292
30475,import,"Fillet of hake from alasca(theragra chalcogramma),froze",4,2017,2349844,952160
30481,import,"Fillets of pacific, atlantic and danube salmon, frozen",4,2017,3672290,385501
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",4,2017,1348756,388000
30562,import,"Cod Gadus morhua, Gadus ogac, Gadus macrocephalus, salted or in brine only (excl. fillets)",4,2017,3278668,449115
30381,import,Dogfish and other sharks,4,2017,1455470,675948
30313,import,"Salmão-do-atlântico e salmão-do-danúbio, frozen",4,2017,1389892,212510
30343,import,Frozen skipjack or stripe-bellied bonito Euthynnus -Katsuwonus- pelamis,4,2017,269816,150000
30441,import,Fillets of salmons of pacific and danube,4,2017,683647,55250
30489,import,"Other fish fillets, frozen",4,2017,1997996,701021
30312,import,"Other Pacific salmon, frozen",4,2017,883476,186660
30389,import,"Other fish, excluding livers and roes",4,2017,875520,290617
30381,import,Dogfish and other sharks,4,2017,745042,619204
30473,import,"Fillets of saithe (pollachius virens), frozen",4,2017,310995,93112
30752,import,"Octopus (Octopus spp.), frozen",4,2017,255271,34072
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",4,2017,1210977,305950
30488,import,"Fillets of dogfish and other sharks, and rays fillets (Rajidae), frozen",4,2017,221561,93544
30499,import,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",4,2017,937816,120032
30365,import,"saithe (pollachius virens), congelado",4,2017,300162,54960
30551,import,"Dried cod Gadus morhua, Gadus ogac, Gadus macrocephalus, whether or not salted, not smoked (excl. fillets)",4,2017,125830,17000
30391,import,"Livers and male gonads, frozen",4,2017,34426,700
30389,import,"Other fish, excluding livers and roes",4,2017,409086,315340
30389,import,"Other fish, excluding livers and roes",4,2017,456766,334660
30471,import,"Fillets of cods from atlantic,pacific,greenland, frozen",4,2017,227607,51450
30354,import,"Cavalinhas, frozen",4,2017,223514,255000
30479,import,"Other fish fillets, frozen",4,2017,168020,49996
30366,import,"merluzas e abroteas (merluccius ,urophycis ),congeladas",4,2017,201903,109504
30487,import,"Tuna steaks, frozen",4,2017,143170,15000
30235,import,Fresh or chilled bluefin tunas Thunnus thynnus,4,2017,15891,736
30541,import,"Pacific salmon Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus, Atlantic salmon Salmo salar and Danube salmon Hucho hucho, smoked, incl. fillets",4,2017,88538,5490
30119,import,Other live ornamental fish,4,2017,18174,1397
30495,import,"Other fish meat of determined species, frozen",4,2017,328172,35010
30389,import,"Other fish, excluding livers and roes",4,2017,7373,5000
30389,import,"Other fish, excluding livers and roes",4,2017,70177,25010
30389,import,"Other fish, excluding livers and roes",4,2017,148200,94000
30111,import,Freshwater ornamental fish,4,2017,3101,281
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",4,2017,30944,7500
30890,import,"Other aquatic invertebrates (excluding crustaceans and molluscs), dried, frozen, etc.",4,2017,17173,865
30214,import,"Atlantic salmon and danube salmon, fresh or chilled",3,2017,48721490,5967036
30562,import,"Cod Gadus morhua, Gadus ogac, Gadus macrocephalus, salted or in brine only (excl. fillets)",3,2017,16044775,2226373
30474,import,"Fillets of hake and abrotea, frozen",3,2017,11352159,3894332
30462,import,"Catfish fillet(Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp.), frozen",3,2017,12830328,6072993
30363,import,"bacalhau-do-atlantico e bacalhau-do-pacifico, congelado",3,2017,7433650,857952
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",3,2017,8572590,2109050
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",3,2017,6369325,1802970
30475,import,"Fillet of hake from alasca(theragra chalcogramma),froze",3,2017,8195307,3288666
30353,import,"Sardines, frozen",3,2017,5056441,7169882
30743,import,"Lulas and sépias, frozen",3,2017,4376992,1356606
30481,import,"Fillets of pacific, atlantic and danube salmon, frozen",3,2017,10992351,1298528
30381,import,Dogfish and other sharks,3,2017,2453809,1163769
30441,import,Fillets of salmons of pacific and danube,3,2017,1238394,100023
30313,import,"Salmão-do-atlântico e salmão-do-danúbio, frozen",3,2017,1094575,160727
30489,import,"Other fish fillets, frozen",3,2017,2929437,645276
30312,import,"Other Pacific salmon, frozen",3,2017,2089525,382137
30551,import,"Dried cod Gadus morhua, Gadus ogac, Gadus macrocephalus, whether or not salted, not smoked (excl. fillets)",3,2017,2701316,370122
30381,import,Dogfish and other sharks,3,2017,1261047,1075171
30389,import,"Other fish, excluding livers and roes",3,2017,927167,740300
30471,import,"Fillets of cods from atlantic,pacific,greenland, frozen",3,2017,1206263,274305
30752,import,"Octopus (Octopus spp.), frozen",3,2017,515782,58974
30389,import,"Other fish, excluding livers and roes",3,2017,954969,321997
30553,import,"Fish of families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae except cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), dried, even salted, but not smoked",3,2017,3277655,820750
30473,import,"Fillets of saithe (pollachius virens), frozen",3,2017,572998,160814
30389,import,"Other fish, excluding livers and roes",3,2017,828314,569885
30532,import,"Fish fillets of specific families, not smoked",3,2017,1054814,126650
30488,import,"Fillets of dogfish and other sharks, and rays fillets (Rajidae), frozen",3,2017,246686,106867
30499,import,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",3,2017,1054391,235253
30365,import,"saithe (pollachius virens), congelado",3,2017,163491,31700
30354,import,"Cavalinhas, frozen",3,2017,920972,1063310
30487,import,"Tuna steaks, frozen",3,2017,53976,1540
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",3,2017,91454,9160
30532,import,"Fish fillets of specific families, not smoked",3,2017,738897,208750
30366,import,"merluzas e abroteas (merluccius ,urophycis ),congeladas",3,2017,99756,64015
30495,import,"Other fish meat of determined species, frozen",3,2017,83046,10482
30532,import,"Fish fillets of specific families, not smoked",3,2017,92702,26000
30494,import,"Other meat of hake-of-Alaska, frozen",3,2017,81902,31000
30389,import,"Other fish, excluding livers and roes",3,2017,45814,21500
30389,import,"Other fish, excluding livers and roes",3,2017,254912,176000
30235,import,Fresh or chilled bluefin tunas Thunnus thynnus,3,2017,20423,998
30355,import,"Horse mackerel (trachurus spp.), frozen",3,2017,12500,25000
