"year","common_name","scientific_name","fishing_entity","fishing_sector","Total_tonnes","Landings_Value"
1992,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",202.7862129814,286942.49136868
1992,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",6.1785130642,3008.93586224579
1992,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",83.8072210154,287877.804187991
1992,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",108.8499539078,197344.966434903
1992,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",0.4907102932,570.2053606984
1992,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",7.6424154251,11677.6107695375
1992,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.1181014759,367.1774885731
1992,"Scads","Decapterus","Brazil","Subsistence",0.0426477552,22.4753669904
1992,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",173.7992789553,49706.5937812158
1992,"Sea snails","Gastropoda","Peru","Subsistence",160.2787585068,306773.543781931
1992,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",43.271038356,24101.968364292
1992,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.1181014759,78.4193799976
1992,"Skates and rays","Rajiformes","Peru","Subsistence",53.5245887488,57217.7853724405
1992,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.0959574491,135.4919181292
1992,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.2111588136,282.74165139716
1992,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.1181014759,421.7403704389
1992,"Spiny lobsters","Panulirus","Chile","Subsistence",0.7960849401,7973.58676017723
1992,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.1181014759,831.3162888601
1992,"Tilefishes","Malacanthidae","Peru","Subsistence",8.1991957618,15529.2767728363
1992,"Triggerfishes","Balistidae","Brazil","Subsistence",0.2766748011,506.0382112119
1992,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",1.4345965034,2922.2730774258
1992,"Warehous, butterfishes","Seriolella","Peru","Subsistence",477.3975915559,791525.206799717
1992,"Weakfishes","Cynoscion","Brazil","Subsistence",872.3128228098,1668734.43003515
1992,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",59.9553998122,41309.2704706058
1992,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",2.4695661335,4894.680076597
1992,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",6.9966,17785.3572
1993,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.038184616,53.496647016
1993,"Albacore","Thunnus alalunga","Brazil","Subsistence",1.7183077188,2873.0105058336
1993,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",7.7321412865,510.321324909
1993,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.1057420135,217.194095729
1993,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",0.4015970052,982.306274702741
1993,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",0.9880269383,3660.6398064015
1993,"Black jack","Caranx lugubris","Brazil","Subsistence",1.2744933823,1623.7045690502
1993,"Black jack","Caranx lugubris","Chile","Subsistence",1.4978723532,2351.65959456521
1993,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",1.7183077188,2556.8418855744
1993,"Blue marlin","Makaira nigricans","Brazil","Subsistence",0.0184104398,37.8150433492
1993,"Blue runner","Caranx crysos","Brazil","Subsistence",0.0950728751,68.1672514467
1993,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.4098456707,479.9292803897
1993,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.1057420135,220.8950662015
1993,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",47.0894978021,52128.0740669691
1993,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",5.5926,1582.7058
1993,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",533.4321954941,126423.430332092
1993,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",294.5385453725,127535.190146282
1993,"Chilean silverside","Odontesthes regia","Peru","Subsistence",68.7461055254,111368.690951079
1993,"Chub mackerel","Scomber japonicus","Peru","Subsistence",234.992393443,41828.6460328549
1993,"Clams","Bivalvia","Peru","Subsistence",32.9236526621,34075.9805052916
1993,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",26.6149287987,40188.5424860637
1993,"Cods","Gadiformes","Brazil","Subsistence",7.0920088188,4290.665335374
1993,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",439.324280693,1961582.91329425
1993,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.1937439159,487.0722045726
1993,"Common octopus","Octopus vulgaris","Brazil","Subsistence",8.6136552575,35186.7817268875
1993,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.1086876838,296.9347521416
1993,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.0462852095,29.8539601275
1993,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.1576594538,474.2396370304
1993,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.4051227156,514.505848812
1993,"Drums, croakers","Sciaenidae","Peru","Subsistence",229.0343286048,238882.804734807
1993,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",1275.7028242277,2626672.11508488
1993,"False abalone","Concholepas concholepas","Peru","Subsistence",143.8684762286,248604.726923062
1993,"Finfishes","Marine finfishes not identified","Chile","Subsistence",2.296737608,5475.422457472
1993,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",732.3157898518,672265.895083949
1993,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.0998581569,94.9651071945443
1993,"Great barracuda","Sphyraena barracuda","Brazil","Subsistence",7.0437115481,14446.6523851531
1993,"Greater amberjack","Seriola dumerili","Brazil","Subsistence",0.0720598253,125.9605746244
1993,"Grey mullets","Mugil","Brazil","Subsistence",1000.6185657316,768475.058481869
1993,"Grunts, sweetlips, bonnetmouths","Haemulidae","Peru","Subsistence",20.5179560835,29792.0722332577
1993,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.6214,4406.9688
1993,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",375.2886525962,236807.139788202
1993,"Horseeye jack","Caranx latus","Brazil","Subsistence",0.0950728751,73.3962595772
1993,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",36.64589454,42582.52945548
1993,"Lookdown","Selene vomer","Brazil","Subsistence",0.038184616,25.240031176
1993,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",525.2152741556,855575.681599473
1993,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",32.289190905,64804.4061462789
1993,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",2583.5562779949,3456798.2999572
1993,"Medusafishes","Centrolophidae","Chile","Subsistence",5.9914894129,16087.14907365
1993,"Mutton snapper","Lutjanus analis","Brazil","Subsistence",0.1057420135,331.7126963495
1993,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",291.709477015,97430.9653230044
1993,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",45.5411003889,124008.416359021
1993,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",282.808261939,270081.890151713
1993,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",5.4763227981,2031.71575809141
1993,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",70.1022438487,200141.906187944
1993,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",414.9030822575,488340.927817102
1993,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",0.6700309114,865.6799375288
1993,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",7.9886525505,12709.9462079092
1993,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.1057420135,332.02992239
1993,"Scads","Decapterus","Brazil","Subsistence",0.038184616,35.435323648
1993,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",179.2261345136,91405.328601936
1993,"Sea snails","Gastropoda","Peru","Subsistence",141.5027047798,519880.937361165
1993,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",43.995087823,23493.376897482
1993,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.1057420135,81.632834422
1993,"Skates and rays","Rajiformes","Peru","Subsistence",78.7644174345,50960.5780801512
1993,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.0859153859,115.4702786496
1993,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.2464345259,272.063716609115
1993,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.1057420135,385.112413167
1993,"Spiny lobsters","Panulirus","Chile","Subsistence",0.8321513073,9160.32159128588
1993,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.1057420135,685.842699561
1993,"Tilefishes","Malacanthidae","Peru","Subsistence",14.631606394,20250.1432492963
1993,"Triggerfishes","Balistidae","Brazil","Subsistence",0.2685563905,440.7010368105
1993,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",1.3561129989,3058.0348125195
1993,"Warehous, butterfishes","Seriolella","Peru","Subsistence",133.6241929864,239187.305445615
1993,"Weakfishes","Cynoscion","Brazil","Subsistence",898.9491052368,1287295.1186991
1993,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",61.2518295792,40609.9630110096
1993,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",2.4944918626,5510.3325244834
1993,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",7.1461,19773.2587
1994,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.0339033464,24.918959604
1994,"Albacore","Thunnus alalunga","Brazil","Subsistence",1.5256505871,3599.0097349689
1994,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",7.8747582151,606.3563825627
1994,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.09388619,188.42958333
1994,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",12.0596397089,33272.5459568579
1994,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",0.8772490876,3437.0619252168
1994,"Black jack","Caranx lugubris","Brazil","Subsistence",1.2803993875,2135.70617835
1994,"Black jack","Caranx lugubris","Chile","Subsistence",1.5636040078,2864.52254230061
1994,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",1.5256505871,1766.7033798618
1994,"Blue marlin","Makaira nigricans","Brazil","Subsistence",0.0229421141,54.8775369272
1994,"Blue runner","Caranx crysos","Brazil","Subsistence",0.1047944789,78.0718867805
1994,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.4211652253,604.3720983055
1994,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.09388619,216.78321271
1994,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",23.6862091418,25012.6368537693
1994,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",5.7096,1707.1704
1994,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",789.6327331442,182405.161356318
1994,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",349.0135104504,199984.741488087
1994,"Chilean silverside","Odontesthes regia","Peru","Subsistence",106.921627062,152577.161817407
1994,"Chub mackerel","Scomber japonicus","Peru","Subsistence",345.4271458816,72539.7006351263
1994,"Clams","Bivalvia","Peru","Subsistence",31.1558638372,37854.3745622426
1994,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",26.9403737068,51671.6367697354
1994,"Cods","Gadiformes","Brazil","Subsistence",7.201108534,7157.901882796
1994,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",452.5576447948,2051896.36149962
1994,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.2035494953,681.890809255
1994,"Common octopus","Octopus vulgaris","Brazil","Subsistence",8.8902502341,43740.031151772
1994,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.0975569282,304.6702867686
1994,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.0439978766,32.9544095734
1994,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.1585829517,482.2507561197
1994,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.4134485484,728.4963422808
1994,"Drums, croakers","Sciaenidae","Peru","Subsistence",194.8758204871,268344.004810792
1994,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",1055.689554205,2868308.5187749
1994,"False abalone","Concholepas concholepas","Peru","Subsistence",123.8966467058,254483.712333664
1994,"Finfishes","Marine finfishes not identified","Chile","Subsistence",2.397526145,5394.43382625
1994,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",830.1773424502,982929.973461074
1994,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.1042402672,99.0282538277137
1994,"Great barracuda","Sphyraena barracuda","Brazil","Subsistence",6.3150463249,16614.8868808119
1994,"Greater amberjack","Seriola dumerili","Brazil","Subsistence",0.0761168363,175.3731908352
1994,"Grey mullets","Mugil","Brazil","Subsistence",1029.7001805475,1033818.98126969
1994,"Grunts, sweetlips, bonnetmouths","Haemulidae","Peru","Subsistence",8.972946212,13890.1207361449
1994,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.6344,4282.2
1994,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",385.9978717816,331186.173988612
1994,"Horseeye jack","Caranx latus","Brazil","Subsistence",0.1047944789,245.219080626
1994,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",37.4587356989,53978.0381421149
1994,"Lookdown","Selene vomer","Brazil","Subsistence",0.0339033464,18.8841639448
1994,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",535.5857042672,528623.090111726
1994,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",33.2994790089,36096.6352456885
1994,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",2535.9236785256,1955197.15614323
1994,"Medusafishes","Centrolophidae","Chile","Subsistence",6.2544160312,17906.3930973944
1994,"Mutton snapper","Lutjanus analis","Brazil","Subsistence",0.09388619,369.81770241
1994,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",212.7916248279,82988.7336828658
1994,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",17.0557761597,50468.0416566452
1994,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",139.49299111,157069.107989885
1994,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",4.5941484605,4828.45003202094
1994,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",58.6563647384,185471.42530289
1994,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",221.2289220428,290252.345720116
1994,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",0.821276702,1236.02143651
1994,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",8.339221375,13793.0721541927
1994,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.09388619,361.74349007
1994,"Scads","Decapterus","Brazil","Subsistence",0.0339033464,33.0896660864
1994,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",184.5328773917,140429.519695084
1994,"Sea snails","Gastropoda","Peru","Subsistence",121.3285894999,468813.669827644
1994,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",44.688074018,35258.890400202
1994,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.09388619,81.21155435
1994,"Skates and rays","Rajiformes","Peru","Subsistence",35.348096091,27147.3377979213
1994,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.0762825294,126.3238686864
1994,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.0528147614,68.3423012564056
1994,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.09388619,409.90710554
1994,"Spiny lobsters","Panulirus","Chile","Subsistence",0.8686688932,24021.3009043664
1994,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.09388619,688.27965889
1994,"Tilefishes","Malacanthidae","Peru","Subsistence",38.3423054314,74997.5494237355
1994,"Triggerfishes","Balistidae","Brazil","Subsistence",0.2588929337,378.5014690694
1994,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",1.2743770825,3392.391793615
1994,"Warehous, butterfishes","Seriolella","Peru","Subsistence",417.9265987613,850898.555077917
1994,"Weakfishes","Cynoscion","Brazil","Subsistence",924.9808428313,1552117.85427092
1994,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",62.50669272,47567.59315992
1994,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",2.4928901172,6621.1161512832
1994,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",7.2956,24834.2224
1995,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.0298136348,79.453336742
1995,"Albacore","Thunnus alalunga","Brazil","Subsistence",1.3416135652,3033.3882709172
1995,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",8.0146548241,985.8025433643
1995,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.0825608348,168.5892246616
